model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model_name,outcome
0,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,2432275.7506400067,2157,-0.04357785291570733,0.08871055792287125,-0.49123637519669056,0.6232592743402503,-0.21744735149298927,0.13029164566157464,0.9573580180764985,0.8045699632121165,1.1391605661193775,Unadjusted,postest
0,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2409996.0054400065,834,0.44607860668776816,0.10617310959339044,4.201427351954829,2.6523736440470404e-5,0.23798313575809885,0.6541740776174375,1.562174259051745,1.268687797186592,1.923553155516754,Unadjusted,postest
0,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,2385802.8931600065,436,0.3860469695198195,0.1359973361163178,2.8386362596811128,0.004530677075157124,0.11949708873844828,0.6525968503011907,1.471153768578077,1.1269299632745566,1.9205216662379094,Unadjusted,postest
0,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,2332569.653640006,318,0.5078864978857307,0.15139881657809012,3.354626603859664,7.947217769620985e-4,0.21115027009068849,0.804622725680773,1.6617753152028836,1.23509793939652,2.2358528098321786,Unadjusted,postest
0,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,12257295.029720027,928,0.6866161938113626,0.10198937414035904,6.732232642847999,1.6707920935398847e-11,0.4867206936904782,0.886511693932247,1.9869805875850512,1.6269721223318068,2.426649972208102,Unadjusted,postest
1,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24278145.96331951,6689,-0.0011396815188178492,0.06716071448825352,-0.016969466860230927,0.9864609741795941,-0.13277226309177212,0.1304929000541364,0.9988609676715174,0.8756644905264372,1.1393898502585884,Adjusting for time,postest
1,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,2460206.630720007,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time,postest
1,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,2432275.7506400067,2157,0.016937712118386853,0.06655206190155456,0.254503190952093,0.7991068392131748,-0.11350193230554032,0.14737735654231401,1.0170819684709296,0.892702471435587,1.1587911579601156,Adjusting for time,postest
1,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2409996.0054400065,834,-0.9941144673342133,0.1093524276785469,-9.090922702297187,9.820207202125571e-20,-1.208441287206186,-0.7797876474622405,0.37005099173697503,0.2986624457806062,0.45850336532136876,Adjusting for time,postest
1,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,2385802.8931600065,436,-1.4530842297658997,0.14178145681468554,-10.248760750604667,1.1987049882634771e-24,-1.7309707787983042,-1.1751976807334952,0.23384793395474612,0.17711238953381478,0.30875793815916375,Adjusting for time,postest
1,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2332569.653640006,318,-1.4336844397075772,0.16848742848702683,-8.509147849081025,1.7521629730308207e-17,-1.7639137313899176,-1.1034551480252368,0.23842882527598594,0.1713728423525896,0.3317229494596616,Adjusting for time,postest
1,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,12257295.029720027,928,-0.9945149556106517,0.2028357663116638,-4.903055184471494,9.43574623121484e-7,-1.3920657523580955,-0.596964158863208,0.369902820325537,0.24856130781163643,0.5504802726113629,Adjusting for time,postest
1,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13575145.125680074,1098,0.02678605178113044,0.3539559913683052,0.07567622087023382,0.939676694728186,-0.6669549434129178,0.7205270469751788,1.0271480227635723,0.5132691341473731,2.055516278842102,Adjusting for time,postest
1,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24278145.96331951,6689,3.67926542234654,0.3949037023568154,9.316867379030391,1.198258566953632e-20,2.9052683883656565,4.4532624563274235,39.617281411510845,18.270146489004063,85.90675435380162,Adjusting for time,postest
1,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",2833117.049960008,130,2.4791737115366725,0.404556003419612,6.128134771405762,8.891525700989441e-10,1.6862585151047702,3.272088907968575,11.931401564165357,5.399241685536031,26.36635875492104,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",16131523.731400168,1337,-2.359611569223952,0.1885962660124583,-12.51144372639955,6.463861300341121e-36,-2.729253458227106,-1.9899696802207985,0.09445690604078474,0.06526799677094457,0.13669957008347317,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24278145.96331951,6689,-4.934126396215978,0.3282110923382486,-15.033393177129293,4.4368400833167795e-51,-5.577408316525496,-4.290844475906461,0.007196745304407653,0.0037823554952840944,0.013693356703538356,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5785501.954359967,247,-2.9994683769409494,0.29166863473481824,-10.283822186324667,8.335493310477705e-25,-3.571128396441161,-2.4278083574407376,0.04981354335818496,0.028124100633591057,0.0882299894395213,Adjusting for time,postest
1,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9565809.94707993,1334,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time,postest
1,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7740712.57703991,1790,1.149424499432319,0.11594543960480455,9.913494686380828,3.636973359092941e-23,0.9221756136352381,1.3766733852294,3.1563758907752537,2.5147555792379013,3.9617006305187252,Adjusting for time,postest
1,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4911450.623679994,1438,0.9541743858397679,0.1304271772744865,7.315763522442026,2.5592200960905913e-13,0.6985418157765534,1.2098069559029825,2.5965259691220655,2.0108184249247087,3.3528373446139086,Adjusting for time,postest
1,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,314875.3950399999,779,3.189470240384464,0.15194749504497923,20.99060757428296,7.991773060480777e-98,2.8916586225552265,3.4872818582137013,24.27556382272446,18.02317847444425,32.696951858228765,Adjusting for time,postest
1,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,1090581.6561600016,606,0.9172735815488255,0.1574015361472704,5.827602474543782,5.622932301644527e-9,0.6087722395888961,1.225774923508755,2.5024583320742213,1.838173176532469,3.4068050734919857,Adjusting for time,postest
1,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,257558.49167999992,217,2.1687986980598515,0.20704903322968285,10.47480717117847,1.127671839360532e-25,1.7629900498958362,2.5746073462238668,8.747769014255722,5.829842880897153,13.126162109363117,Adjusting for time,postest
1,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,397157.27263999986,525,2.9448274599555226,0.15690727243099786,18.767947554824467,1.3811942997473e-78,2.6372948570783525,3.2523600628326927,19.007382568892808,13.975347115880547,25.851278621174124,Adjusting for time,postest
1,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,2432275.7506400067,2157,-0.08973306240787059,0.08899602195281797,-1.0082817235970767,0.3133192343883668,-0.2641620602027298,0.08469593538698862,0.9141751804254871,0.7678490917934736,1.088386076688559,Adjusting for time,postest
1,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2409996.0054400065,834,0.35564612970140924,0.10741532748080042,3.3109439596967944,9.29818275890349e-4,0.14511595645146494,0.5661763029513536,1.4271024497294258,1.1561736282866388,1.761518644082763,Adjusting for time,postest
1,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,2385802.8931600065,436,0.24236147325595456,0.1373021421144074,1.76516891523809,0.07753538118766914,-0.02674578028848404,0.5114687268003931,1.2742547185793471,0.9736087205940539,1.667738849782492,Adjusting for time,postest
1,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,2332569.653640006,318,0.27489110441472575,0.15344333055948978,1.7914829104165648,0.07321583459922197,-0.025852297149748404,0.5756345059791999,1.3163873182948411,0.9744790123072194,1.778258484669311,Adjusting for time,postest
1,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,12257295.029720027,928,0.161000962552657,0.1061210392461612,1.517144608612387,0.129230177714467,-0.04699245237178051,0.3689943774770945,1.1746860995105537,0.9540945987145127,1.4462794719124206,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * East of England",4998340.40079999,249,-1.5989022602986989,0.2277188977319752,-7.021385911416998,2.1967815761825956e-12,-2.04522309845253,-1.1525814221448678,0.20211826950846473,0.1293513286767745,0.31582045029608924,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * East of England",7740712.57703991,1790,-2.377759268503615,0.3758094157198663,-6.327034845438867,2.4991693551475067e-10,-3.1143321883655934,-1.6411863486416365,0.09275819102057822,0.04440815352887677,0.19375005078324647,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * East of England",1673173.0313600039,51,-0.7052526801439724,0.38345546333553066,-1.8392036300884913,0.06588524096263633,-1.4568115779567314,0.04630621766878673,0.4939837386028703,0.23297792370402035,1.0473950927388147,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * Midlands",3358539.84764001,370,-0.7952453443711928,0.21572489012152107,-3.686386600652429,2.2746072784417896e-4,-1.2180583595782344,-0.3724323291641511,0.4514704555985652,0.2958039546142615,0.6890562789945508,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * Midlands",4911450.623679994,1438,-0.7899964989211848,0.4100090577865058,-1.926778162380356,0.0540072820875036,-1.5935994855179378,0.013606487675568157,0.45384638423153545,0.2031929039247122,1.0136994772039762,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * Midlands",1290501.4214800026,63,-0.6772127594519785,0.39399570768213055,-1.7188328356062774,0.08564481472662056,-1.4494301565723253,0.09500463766836831,0.508031025498836,0.23470399452304253,1.099663954991017,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South West",203178.25487999993,84,-2.5322315784578717,0.3902808883845029,-6.488228488306424,8.685149867644136e-11,-3.297168063545794,-1.7672950933699494,0.07948145313345846,0.03698776622625729,0.17079434734075827,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South West",314875.3950399999,779,-2.0016791078185703,0.5202017857502391,-3.8478897278903665,1.1913965480762343e-4,-3.0212558725824605,-0.9821023430546802,0.13510823138002137,0.04873996871880556,0.37452289499714586,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South West",71945.01348,11,-1.3434169268876945,0.5881742533529006,-2.284045789541987,0.02236884002219265,-2.4962172800931164,-0.19061657368227247,0.2609524879104699,0.08239609119933783,0.826449409862433,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * North West",675897.5808400002,119,-1.0245710663032641,0.3232272363011696,-3.1698166219773993,0.0015253517031332425,-1.6580848082759738,-0.3910573243305543,0.3589503983113789,0.19050348163637248,0.676341384110942,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * North West",1090581.6561600016,606,0.4083980226049401,0.545476340555236,0.7486997917989167,0.45403816918892204,-0.6607159593020273,1.4775120045119077,1.5044058295475984,0.5164814224078047,4.3820296370501115,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * North West",209622.26155999993,15,-0.6049473430401938,0.5977572924090254,-1.0120283779428132,0.3115244851478875,-1.7765301076580613,0.5666354215776735,0.5461031820159229,0.1692243198741452,1.762327575786468,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * London",162805.03975999996,20,-3.464185192954401,0.705808484258768,-4.90810931040656,9.19585990262397e-7,-4.847544402084392,-2.0808259838244103,0.0312984972755493,0.00784762451855559,0.12482706446916864,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * London",257558.49167999992,217,-1.654393969735032,0.6642508060643267,-2.490616427757588,0.012752170715748606,-2.956301626322812,-0.35248631314725176,0.1912078983731529,0.052010917718011106,0.7029381907563858,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * London",55602.36336,5,0.26794717801721185,0.6876684119276487,0.38964590109077635,0.6967984053425913,-1.0798581426668334,1.615752498701257,1.307278085170631,0.3396437031776498,5.031672826489928,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South East",258419.35403999992,53,-2.3980481586179527,0.4317781793288832,-5.55388918065582,2.7938264047144888e-8,-3.2443178394128402,-1.551778477823065,0.09089519326062356,0.03899515624496567,0.21187083098180268,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South East",397157.27263999986,525,-2.891756230212168,0.5826827134096525,-4.962831681226025,6.947278541955717e-7,-4.033793362909161,-1.7497190975151753,0.05547869364575902,0.017707033190897718,0.17382276383952142,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South East",95442.24407999999,9,-1.0533729181784284,0.70055358938783,-1.503629321347001,0.13267683700974098,-2.426432722618836,0.3196868862619795,0.34875942602664267,0.08835144520556759,1.3766966342138385,Adjusting for time,postest
2,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24278145.96331951,6689,-0.023292012236273765,0.06738689544754237,-0.3456460203661636,0.7296087559538574,-0.1553679003434229,0.10878387587087536,0.9769771528320547,0.8561001599967787,1.114921362892187,Adjusting for time + demographics,postest
2,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,2460206.630720007,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,postest
2,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,2432275.7506400067,2157,0.01737096168008205,0.06656406571390812,0.260966055690503,0.7941186840629553,-0.11309220978373528,0.14783413314389937,1.017522714257543,0.8930683066837576,1.1593205875535157,Adjusting for time + demographics,postest
2,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2409996.0054400065,834,-0.9948618527037433,0.10938979832672258,-9.094649299309575,9.489221681586967e-20,-1.2092619177002193,-0.7804617877072673,0.3697745243664739,0.2984174548074565,0.4581943739137992,Adjusting for time + demographics,postest
2,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,2385802.8931600065,436,-1.45610401072651,0.14182276865553423,-10.267068006993739,9.917296358687063e-25,-1.7340715294791131,-1.1781364919739068,0.2331428295823161,0.17656405872928005,0.3078518888659585,Adjusting for time + demographics,postest
2,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2332569.653640006,318,-1.4391520396199708,0.16852203182017214,-8.539845052163107,1.3440193735084876e-17,-1.7694491525890212,-1.1088549266509204,0.23712874923838423,0.17042684215836773,0.3299365463986548,Adjusting for time + demographics,postest
2,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,12257295.029720027,928,-1.0015900196337173,0.20279428471221297,-4.938945991772312,7.854596097035925e-7,-1.3990595139402164,-0.6041205253272183,0.36729497042026005,0.24682899404201314,0.5465548965169675,Adjusting for time + demographics,postest
2,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13575145.125680074,1098,0.02285002666946053,0.3533487701699936,0.06466706155073794,0.948439088982306,-0.6697008368452477,0.7154008901841689,1.0231130883633321,0.5118616850398695,2.0450063409196613,Adjusting for time + demographics,postest
2,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24278145.96331951,6689,3.6490121851883317,0.3948201586454098,9.24221346171316,2.4144983570163705e-20,2.8751788938729383,4.422845476503725,38.436678969223856,17.72859537488265,83.33307060954651,Adjusting for time + demographics,postest
2,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",2833117.049960008,130,2.4900539646930966,0.4030796595196394,6.177572859073462,6.509453832776195e-10,1.700032349133936,3.280075580252257,12.061927021071579,5.474124472048715,26.577781379385836,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",16131523.731400168,1337,-2.3482991688453043,0.18712938702867518,-12.549066750726103,4.022225165471877e-36,-2.7150660278705643,-1.9815323098200444,0.0955315070793078,0.06620058177931838,0.1378578344714028,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24278145.96331951,6689,-4.865363924278531,0.32671816319242003,-14.891623645095864,3.7358575476096493e-50,-5.505719757230755,-4.225008091326308,0.007709022180570848,0.004063462821340429,0.014625216371717471,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5785501.954359967,247,-3.014048652922417,0.288152358951201,-10.459913165010217,1.3197656109176568e-25,-3.5788168985270286,-2.449280407317805,0.04909251730105779,0.027908697551821928,0.08635570508009338,Adjusting for time + demographics,postest
2,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9565809.94707993,1334,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,postest
2,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7740712.57703991,1790,1.2628820591499346,0.1164481597191911,10.845015174093874,2.10600915538008e-27,1.0346478600343523,1.4911162582655169,3.5355966162389465,2.8141150987306545,4.442051228963161,Adjusting for time + demographics,postest
2,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4911450.623679994,1438,1.0647549602051616,0.13093767362945485,8.13176934255262,4.2306925921963796e-16,0.8081218356719702,1.321388084738353,2.9001282501527226,2.243690008351326,3.748621171386392,Adjusting for time + demographics,postest
2,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,314875.3950399999,779,3.289007248932294,0.1543532228353676,21.30831600737183,9.505301106884466e-101,2.9864804912772884,3.5915340065873,26.816228597522734,19.815817675610774,36.28970189202305,Adjusting for time + demographics,postest
2,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,1090581.6561600016,606,0.9835965756299319,0.15751958388296255,6.244281195922575,4.257534554952672e-10,0.6748638643595893,1.2923292869002743,2.6740564138398604,1.9637656192816757,3.641258220527202,Adjusting for time + demographics,postest
2,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,257558.49167999992,217,2.0548904270084845,0.20966473210378148,9.800839685290223,1.1165357334325908e-22,1.643955103256834,2.4658257507601347,7.805982500919592,5.175599113922726,11.773199867962695,Adjusting for time + demographics,postest
2,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,397157.27263999986,525,3.0131086776388214,0.1578721994062682,19.085745868941054,3.3170806304531956e-81,2.70368485264241,3.322532502635233,20.35056504086128,14.934662487365463,27.730489244915116,Adjusting for time + demographics,postest
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",24278145.96331951,6689,0.10979138073373296,0.009644512522898633,11.383818567611279,5.0345937956744846e-30,0.0908884835404061,0.1286942779270598,1.1160452176364992,1.0951468715467823,1.137342360344855,Adjusting for time + demographics,postest
