model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model_name,outcome
1,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,1090581.6561600016,606,0.9495185207798371,0.14502566490441346,6.547244733583298,5.860827801638852e-11,0.6652734407332124,1.2337636008264619,2.584464993509917,1.9450222969519535,3.4341299393562754,Adjusting for time,postest
1,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,257558.49167999992,217,2.1193729843313323,0.18950102540481795,11.18396578490202,4.8856820242295124e-29,1.7479577995044793,2.490788169158185,8.325915371290577,5.742862615428272,12.070786193572058,Adjusting for time,postest
1,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,397157.27263999986,525,2.862395375053694,0.14363265429424973,19.9285837132113,2.299783669005701e-88,2.5808805456330726,3.1439102044743157,17.5034039781901,13.208763959806493,23.194384558311786,Adjusting for time,postest
1,"vax1_az:ns(tstop, 3)1","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)1",13575145.125680074,1098,0.2974751542057169,0.287948231430013,1.0330855401625185,0.3015638695869864,-0.26689300880911293,0.8618433172205467,1.3464549211951962,0.7657549961216503,2.3675207657708213,Adjusting for time,postest
1,"vax1_az:ns(tstop, 3)2","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)2",24278145.96331951,6689,0.28799725972793805,0.415929210717741,0.69241893165176,0.4886742802195569,-0.5272090133970053,1.1032035328528813,1.3337536492705142,0.5902500528979178,3.0138054002852748,Adjusting for time,postest
1,"vax1_az:ns(tstop, 3)3","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)3",2833117.049960008,130,-0.20278986271343813,0.7000001837331933,-0.2896997278371172,0.7720459645557707,-1.5747650120019172,1.169185286575041,0.8164497899440815,0.2070562026874051,3.219368706892075,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * East of England",4998340.40079999,249,-1.688859673399112,0.23814664059200422,-7.09167960211745,1.324939808735002e-12,-2.1556185119986444,-1.2221008347995792,0.18473005652969393,0.11583152526402728,0.2946105881596455,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * East of England",7740712.57703991,1790,-2.1693523662869216,0.35390698720607144,-6.129724601972214,8.803131945808923e-10,-2.8629973150878993,-1.475707417485944,0.11425158613472304,0.05709736473777559,0.22861694220475817,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * East of England",1673173.0313600039,51,-0.6157931393632361,0.38228444512976734,-1.61082447169464,0.1072179856934689,-1.3650568836674584,0.13347060494098617,0.5402122617394199,0.25536614941179586,1.1427876733302826,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * Midlands",3358539.84764001,370,-0.8244204806964,0.22259224640009817,-3.703725057945398,2.1245652092195645e-4,-1.2606932668784578,-0.3881476945143421,0.4384890317058079,0.28345744670725975,0.678312152881509,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * Midlands",4911450.623679994,1438,-0.7316708758201794,0.38545291261391357,-1.8982107849657186,0.057668320668639944,-1.4871447022795146,0.023802950639155718,0.481104452339648,0.22601708114472246,1.024088502022659,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * Midlands",1290501.4214800026,63,-0.6225367563554829,0.3941333680392878,-1.5795078692586808,0.11421961296370019,-1.3950239628179568,0.14995045010699104,0.5365815330329865,0.24782709766044897,1.1617766753921013,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South West",203178.25487999993,84,-2.6772214775541734,0.4154631035989376,-6.443945212854803,1.1640712081109714e-10,-3.4915141975133244,-1.8629287575950224,0.06875392332252911,0.030454722774889774,0.15521736996856708,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South West",314875.3950399999,779,-1.823369451214309,0.4799458084089725,-3.7991152735739186,1.452135434485427e-4,-2.7640459502268557,-0.8826929522017621,0.1614807317939912,0.06303621035119657,0.41366742377824345,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South West",71945.01348,11,-1.2334088830613998,0.5662941113731004,-2.178035862090704,0.029403366939790645,-2.3433249460097905,-0.12349282011300922,0.2912978828262868,0.09600788590830875,0.8838279870063634,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * North West",675897.5808400002,119,-0.9639758460518444,0.3300277348358831,-2.9208934410655285,0.003490291836598593,-1.61081832022951,-0.31713337187417867,0.3813735850607427,0.1997241089058364,0.7282336227653751,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * North West",1090581.6561600016,606,0.2864370056514091,0.5250288780073242,0.5455642873179507,0.5853654785997076,-0.7426006860864198,1.3154746973892382,1.3316742772982868,0.47587470409771243,3.7265195345491344,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * North West",209622.26155999993,15,-0.6665731331551503,0.6156582519441849,-1.082699908675278,0.27894164458374976,-1.8732411337506392,0.5400948674403385,0.5134651429844972,0.15362493506968528,1.7161696630856076,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * London",162805.03975999996,20,-3.6431306977770728,0.7556010166101668,-4.821500524339096,1.4248234641511463e-6,-5.12408147701485,-2.1621799185392954,0.02617028432977554,0.005951681602922516,0.11507399548473651,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * London",257558.49167999992,217,-1.5121780656094315,0.6183815855643318,-2.4453801680226714,0.014469952520787064,-2.724183702018295,-0.30017242920056764,0.22042934514851162,0.06559972979506168,0.7406904930004672,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * London",55602.36336,5,0.33087359416721057,0.6749200614218077,0.4902411605163757,0.6239632577709073,-0.9919454186630934,1.6536926069975144,1.3921838010325012,0.37085452148137554,5.226242700548115,Adjusting for time,postest
1,"ns(tstop_calendar, 3)1:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South East",258419.35403999992,53,-2.5679182008455537,0.45884090153867346,-5.596532898951068,2.1868084031315835e-8,-3.4672298424952426,-1.6686065591958648,0.07669504302103779,0.031203349239902773,0.18850955962370805,Adjusting for time,postest
1,"ns(tstop_calendar, 3)2:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South East",397157.27263999986,525,-2.6276688275181947,0.5398389104082847,-4.867505429593556,1.1301572777142158e-6,-3.6857336493717776,-1.5696040056646121,0.07224668556908492,0.025078768949462656,0.20812758338483192,Adjusting for time,postest
1,"ns(tstop_calendar, 3)3:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South East",95442.24407999999,9,-0.9455767185711765,0.6727125204828655,-1.4056178379026634,0.15983763627143338,-2.264069030666756,0.37291559352440284,0.3884554768008031,0.10392674212773823,1.451961779683888,Adjusting for time,postest
2,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24278145.96331951,6689,-0.07123013862229116,0.06701118410073922,-1.0629589609282162,0.28780056266742143,-0.2025696460211231,0.06010936877654077,0.9312475514360029,0.8166296056147436,1.0619526846601675,Adjusting for time + demographics,postest
2,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13575145.125680074,1098,-0.8502093765538823,0.18115116162685446,-4.693369719070266,2.6874116142671553e-6,-1.2052591291001113,-0.49515962400765334,0.42732545065116717,0.2996143506560756,0.6094736129106042,Adjusting for time + demographics,postest
2,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24278145.96331951,6689,1.1270123979968814,0.2499840133884236,4.508337884173963,6.533746507575864e-6,0.6370527350447925,1.6169720609489702,3.0864217123681335,1.8908996763531214,5.037813008117772,Adjusting for time + demographics,postest
2,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",2833117.049960008,130,2.4537396195622705,0.3915946196286496,6.266019747383555,3.703933831772189e-10,1.6862282685504557,3.2212509705740855,11.631763858502506,5.3990783795488655,25.059449214973295,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",16131523.731400168,1337,-2.2540816387818103,0.18822858024064887,-11.975235832411759,4.7907340241687606e-33,-2.62300287691459,-1.885160400649031,0.1049698997697184,0.0725845727045521,0.1518047079028089,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24278145.96331951,6689,-5.007354913483021,0.3185181968009412,-15.72078130472521,1.0897156104789841e-55,-5.631639107633506,-4.383070719332536,0.006688571779665685,0.0035826980841524372,0.012486955752601094,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5785501.954359967,247,-3.118458934262029,0.2985665920810771,-10.444768493774406,1.5483269469970131e-25,-3.703638701727802,-2.533279166796256,0.044225269980043176,0.024633728405120247,0.07939823288792815,Adjusting for time + demographics,postest
2,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9565809.94707993,1334,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,postest
2,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7740712.57703991,1790,1.200402457811158,0.10724041755836895,11.193563818024128,4.384493519147313e-29,0.9902151017097182,1.410589813912598,3.321453398645606,2.691813423750003,4.098371968145378,Adjusting for time + demographics,postest
2,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4911450.623679994,1438,1.0527623110135984,0.12067932883189683,8.723634123620863,2.6941263934550317e-18,0.8162351728246146,1.2892894492025824,2.865555751721651,2.2619678688138216,3.6302061932166647,Adjusting for time + demographics,postest
2,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,314875.3950399999,779,3.235775257870461,0.1414380982199726,22.87767792831885,7.75193492528372e-116,2.958561679317476,3.5129888364234456,25.426075905432473,19.27023503552679,33.54838873303554,Adjusting for time + demographics,postest
2,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,1090581.6561600016,606,1.018193416924581,0.14521544717339002,7.011605423139582,2.3559886453696905e-12,0.7335763704658578,1.3028104633833042,2.76818928001156,2.0825151510901865,3.67962359647633,Adjusting for time + demographics,postest
2,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,257558.49167999992,217,2.0065733217951274,0.19222711122699362,10.438555253663683,1.6530732123531736e-25,1.6298151069380449,2.38333153665221,7.437786728019413,5.1029311347459165,10.84095982303634,Adjusting for time + demographics,postest
2,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,397157.27263999986,525,2.9299135904008153,0.14457609943874009,20.26554597734379,2.5907120550257706e-91,2.646549642475603,3.2132775383260275,18.726012319542047,14.105286306501,24.860433866558438,Adjusting for time + demographics,postest
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",24278145.96331951,6689,0.1098411562199188,0.009637429396161395,11.397350030254824,4.310402438771885e-30,0.09095214169989488,0.12873017073994272,1.1161007707123916,1.0952165888000072,1.137383183494003,Adjusting for time + demographics,postest
2,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",24278145.96331951,6689,-0.0011769986262335779,1.1379158747106159e-4,-10.343459058719091,4.480662979373616e-25,-0.0014000260394204979,-9.53971213046658e-4,0.998823693764975,0.9986009535398362,0.9990464836728301,Adjusting for time + demographics,postest
2,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,19688858.859719943,5226,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,postest
2,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,4589287.103600003,1463,0.045523870464409005,0.03536321656980789,1.2873226725443294,0.1979818442301304,-0.023786760389904515,0.11483450131872253,1.0465759865706208,0.9764939147399856,1.1216877843605646,Adjusting for time + demographics,postest
2,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,4285999.420480012,1134,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,postest
2,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,4782894.095919997,1307,-0.18925845032692618,0.046999543334710576,-4.026814664540647,5.653756153192579e-5,-0.28137586255278846,-0.09714103810106392,0.827572592645722,0.7547446019283557,0.9074280151835709,Adjusting for time + demographics,postest
2,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,5139186.214799987,1548,-0.14931254985139955,0.04617513997695599,-3.2336133669744145,0.0012223481182166618,-0.23981416118732896,-0.05881093851547016,0.8612998736779698,0.7867740606386247,0.9428850155475856,Adjusting for time + demographics,postest
2,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,5259396.7801199835,1405,-0.21104358091422568,0.04630965258491452,-4.557226606855902,5.183349278897671e-6,-0.3018088321172203,-0.12027832971123102,0.8097387769561145,0.7394794160925299,0.8866736147586567,Adjusting for time + demographics,postest
2,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,4810669.451999997,1295,-0.2687531202784461,0.047910717973225214,-5.609457166320031,2.0296222199059873e-8,-0.3626564019794234,-0.17484983857746886,0.7643319304114089,0.6958254766858164,0.8395830842943021,Adjusting for time + demographics,postest
2,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,21640102.55583976,5499,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,postest
2,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,469712.5266399998,189,0.5127548762792203,0.09103662674197838,5.632401975223685,1.777168609212872e-8,0.3343263665909268,0.6911833859675138,1.6698851911970358,1.3969990029839503,1.9960762647811263,Adjusting for time + demographics,postest
2,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1583562.0249200035,736,0.6915992754542882,0.050823552879031515,13.607849830971267,3.5967041851791914e-42,0.5919869422450195,0.791211608663557,1.9969065845631147,1.8075763995681693,2.2060676983966885,Adjusting for time + demographics,postest
2,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,294619.42547999986,103,0.36246143675995746,0.11590756613940034,3.1271594153226405,0.0017650419294619932,0.13528678159103857,0.5896360919288763,1.4368618098708332,1.1448650635012916,1.8033320488890587,Adjusting for time + demographics,postest
2,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,290149.4304399999,162,0.5800264555628457,0.10056716077382549,5.767553255951207,8.04306728661958e-9,0.38291844241869855,0.7771344687069929,1.7860856820270496,1.466558416233492,2.175230136236273,Adjusting for time + demographics,postest
2,"vax1_az:ns(tstop, 3)1","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)1",13575145.125680074,1098,0.3232031245505778,0.28792724300734035,1.1225166509941478,0.2616428318539084,-0.24112390191172123,0.8875301510128768,1.3815459483064072,0.7857442651402728,2.4291226700090642,Adjusting for time + demographics,postest
2,"vax1_az:ns(tstop, 3)2","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)2",24278145.96331951,6689,0.29545612545071487,0.41651697659093917,0.7093495392887238,0.47810759337491204,-0.5209021476170385,1.1118143985184683,1.3437391325422512,0.5939844445331416,3.039868927450769,Adjusting for time + demographics,postest
2,"vax1_az:ns(tstop, 3)3","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)3",2833117.049960008,130,-0.2250611625131902,0.7010360821102708,-0.32104076845189944,0.7481794960342739,-1.5990666353123848,1.1489443102860044,0.79846738099415,0.2020850490455299,3.154860597173701,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)1:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * East of England",4998340.40079999,249,-1.681191232802841,0.2380271792637299,-7.063022122108631,1.6291977313697553e-12,-2.147715931501411,-1.2146665341042715,0.1861520934287163,0.1167505196474347,0.2968089734635705,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)2:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * East of England",7740712.57703991,1790,-2.1403640417098555,0.35256221312290154,-6.070883271213567,1.272086299604073e-9,-2.8313732817404773,-1.4493548016792337,0.11761201954679124,0.05893186801583739,0.2347216812838416,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)3:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * East of England",1673173.0313600039,51,-0.5766315782835396,0.38032395963614635,-1.5161589578400467,0.12947916317163288,-1.3220528416280515,0.16878968506097225,0.5617875203293976,0.26658747798797083,1.1838711269555364,Adjusting for time + demographics,postest
2,"ns(tstop_calendar, 3)1:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * Midlands",3358539.84764001,370,-0.8099926230443396,0.22224605629930824,-3.6445759107351177,2.678330766528978e-4,-1.2455868890970447,-0.3743983569916344,0.4448613479332753,0.28777196833050767,0.6877029059957624,Adjusting for time + demographics,postest
